It is Do D policy that :. JRIP associated facilities and information technology ( IT ) at JRICs or other JRIPassociated locations are shared use capabilities primarily for RMI training and operational support requirements .,Cleared for public release .This instruction is available on the Directives Division Website at https://www.esd.whs.mil/DD / .,0.5
"Activation encompasses all aspects of matching and hiring NLSC members to perform short term temporary assignments to provide foreign language services .Under NLSC program manager oversight :. Customer requirements are matched with skills of NLSC members and support is requested from Do DHRA to process necessary agreements , funding documents , and personnel actions to provide foreign language services .In accordance with paragraph 4c of this enclosure , NLSC members are temporarily hired as Do D employees .","This instruction is effective December 7 , 2015 .. Enclosures. 1 . References. 2 . Responsibilities. 3 . Procedures Glossary. . Do DI 1110.02 , December 7 , 2015 CONTENTS 4 TABLE OF CONTENTS. ENCLOSURE 1 : REFERENCES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5. ENCLOSURE 2 : RESPONSIBILITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6. USD ( P&R ). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6 ASSISTANT SECRETARY OF DEFENSE FOR READINESS ( ASD ( R ) ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6 DIRECTOR , DEPARTMENT OF DEFENSE HUMAN RESOURCES ACTIVITY ( Do DHRA ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6 DOD COMPONENT HEADS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 7. ENCLOSURE 3 : PROCEDURES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. NLSC PURPOSE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 NLSC MEMBERSHIP CRITERIA . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 NLSC MEMBER RECRUITMENT………………… ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ..8 DD Form 2932 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 DD Form 2933 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 DD Form 2934 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 NLSC MEMBER APPOINTMENT AS FEDERAL EMPLOYEES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9 NLSC MEMBER ACTIVATION . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9. GLOSSARY . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11. PART I : ABBREVIATIONS AND ACRONYMS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11 PART II : DEFINITIONS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11. . Do DI 1110.02 , December 7 , 2015 ENCLOSURE 1 5 ENCLOSURE 1. REFERENCES",0.571428571
It is Do D policy that :. 4.1 . Joint IO education programs support the transformation of IO into a core military competency .. 4.2 . Professional Military Education and Joint Professional Military Education programs expand knowledge of IO in the Military Services .. 4.3 . Joint IO planners courses and Joint IO Graduate Education programs be created to educate the IO career force .,"This Instruction is effective immediately .. Enclosures – 1. E1 .Charter for the Joint IO Education Board of Advisors ( Bo A ). . Do DI 3600.42 , November 4 , 2005. Change 1 , 12/06/2011. ENCLOSURE 1 8",0.428571429
", EMB , AND WGS 15. SECTION 3 : PNT OVERSIGHT COUNCIL. , EMB , AND WGS. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .19",UNLIMITED .This Instruction is approved for public release and is available on the Internet from the Do D Issuances Web Site at http://www.dtic.mil/whs/directives .,0.5
Information obtained during or primarily as a result of an epidemiologic assessment interview will not be used to support any adverse personnel action against the Service member in accordance with section 705 ( c ) of Public Law 99-661 ( Reference ( j ) ) .This prohibition does not apply to the use of such information for otherwise authorized rebuttal or impeachment purposes .,Terms used in this Instruction are defined in Enclosure 2 .,0.333333333
"4.1 .The Under Secretary of Defense for Acquisition , Technology , and Logistics shall :. 4.1.1 . Have authority as delegated in enclosure 2 .. 4.1.2 . Issue Do D Instructions , Do D Publications , and one time directive type memoranda , consistent with Do DI 5025.01 ( reference ( f ) ) as necessary , to implement this Directive .. 4.1.3 . Nominate to the Secretary of Defense for approval , Do D programs of the highest national urgency for a "" DX "" priority rating .. 4.1.4 . Approve other programs ( Do D , other Federal Agency , friendly foreign government ) for use of the "" DO "" priority rating under the DPAS ( reference ( g ) ) , as required .. 4.1.5 . Develop , maintain , and issue the official DX rated programs that are approved by the Secretary of Defense .. 4.1.6 . Delegate , as appropriate and in writing , to the Heads of the Do D Components and associated other Federal Agencies , authority to use the DPAS .. 4.1.7 . Review requests for special priorities assistance and , when necessary , endorse such requests and forward them to the Department of Commerce for action .. 4.1.8 . Take appropriate actions to resolve priorities and allocations conflicts involving other Federal Agencies .If they cannot be resolved in a timely manner , refer. DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 3. them to the Assistant to the President for National Security Affairs for the final determination , as provided in reference ( h ) .. 4.1.9 . Determine whether projects proposed to receive support under Title III of the Defense Production Act ( reference ( b ) ) are eligible for such support .For eligible projects , the Under Secretary of Defense for Acquisition , Technology , and Logistics shall :. 4.1.9.1 . Select those projects that will receive support .. 4.1.9.2 . Act to have them included in the President 's Budget , or in an amendment to the Budget .. 4.1.10 . Fulfill the following responsibilities associated with Title III of the Defense Production Act ( reference ( b ) ) .. 4.1.10.1 . Establish and maintain the Defense Production Act Fund as provided in section 304 of reference ( b ) .. 4.1.10.2 . Request , defend , and manage the resources required to execute the Defense Production Act Title III Program ( the "" Program "" ) .. 4.1.10.3 . Monitor the Program and provide guidance to the program office established by the Do D Executive Agent .. 4.2 .The Secretaries of the Military Departments and the Directors of Defense Agencies shall take those steps necessary to implement the DPAS ( reference ( g ) ) .. 4.3 .The Secretary of the Air Force , as the Do D Executive Agent for the Defense Production Act Title III Program ( authorized by reference ( b ) ) , under the direction of the Under Secretary of Defense for Acquisition , Technology , and Logistics ( USD ( AT&L ) ) , shall establish and support an office ( i.e . , a "" Title III Program Office "" ) to execute the Program .","This Directive is effective immediately .. Enclosures - 2 E1 .References , continued E2 .Delegation of Authority. DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 5 ENCLOSURE 1",0.714285714
"his Instruction : 2.1 . Applies to the Office of the Secretary of Defense ( OSD ) ; the Military Departments ; the Joint Staff ; the Unified and Specified Commands ; the Office of the Inspector General , Department of Defense ( OIG , Do D ) ; the U.S . Court of Military Appeals ; the Defense Agencies ; and the Do D Field Activities .1. 2.2 . Applies to all career SES appointees , except for reemployed annuitants .2.3 .Does not apply to noncareer or limited SES appointees , or to SES reemployed annuitants , all of whom serve at the pleasure of the appointing authority and may be separated without recourse to RIF procedures .2.4 .Does not apply to employees outside the SES , regardless of grade .","1 .This Directive applies to the Office of the Secretary of Defense ( OSD )( which includes OSD field activities , the Organization of the Joint Chiefs of Staff , the U.S . Mission to the North Atlantic Treaty Organization ( NATO ) , the U.S . Court of Military Appeals , and the Defense Agencies except the National Security Agency/Central Security Service and the Defense Intelligence Agency ) and to the Military Departments .( Hereafter , the OSD and the Military Departments are referred to collectively as "" Do D Components . "" ). DODD 1403.1 , October 18 , 1982. 2 2.2 .Its provisions cover : 2.2.1 .The SES .2.2.2 . Positions established under section 3104 of reference ( e ) , that is , scientific and professional personnel who conduct research and development activities .2.2.3 . Positions in General Schedule ( GS ) grades 16-18 .",0.666666667
": This Instruction is effective January 27 , 2009 .Enclosures 1 .References 2 .Responsibilities 3 .Procedures Glossary. Do DI 7650.01 , January 27 , 2009 Change 2 , 05/15/2018 ENCLOSURE 1 3 ENCLOSURE 1. REFERENCES",". If a record being furnished is incomplete or subject to misinterpretation , clarifying information or remarks may be furnished to accompany the record so that the GAO will be in a better position to present a complete and accurate analysis or discussion of the matter being reviewed .The provision of such information or remarks , however , should not delay the release of the requested record .",0.714285714
"The Secretaries of the Military Departments shall :. In conjunction with any MARS activities , establish programs to promote civilian interest , recruit qualified volunteers , sponsor them for basic background checks , and furnish them suitable training in contingency support communications .Generate official insignia , logos , and other materials appropriate for recognition and outreach in accordance with fiscal law requirements .Provide assistance to those Amateur Radio events that are part of annual observances of Armed Forces Day , in accordance with Do DD 5410.18 ( Reference ( h ) ) .",See Enclosure 2 .,0.625
See Enclosure 3 .,The Heads of Do D Components shall comply with the provisions of this Instruction .,0.571428571
"The USD ( I ) , in addition to the responsibilities in paragraph 6 of this enclosure , shall :","The CDRUSSTRATCOM , in addition to the responsibilities specified in paragraphs 6 and 8 of this enclosure , shall :. In coordination with the Heads of the Do D Components , develop and publish a comprehensive Do D Net Ops data strategy and implementation plan in accordance with Reference ( k ) .",0.428571429
"This Instruction :. 1.1 . Reissues Reference ( a ) as a Do D Instruction , under References ( b ) and ( c ) .. 1.2 . Updates the associated mission , responsibilities , functions , and relationships of DLA Document Services , under DLA .","6.1 .In the performance of assigned responsibilities and functions , the Director , DLA Document Services will :. 6.1.1 . Maintain liaison with the Do D Components , other Government Agencies , and private sector organizations for the exchange of information concerning assigned programs , activities , and responsibilities .. 6.1.2 .Use existing systems , facilities , and services of the Department of Defense and other Federal Agencies , when practicable , to avoid duplication and to achieve maximum efficiency and economy .. 6.2 .The Heads of the Do D Components will coordinate with the Director , DLA Document Services on all matters related to the responsibilities and functions assigned in this Instruction .",0.833333333
his Directive : 1.1 . Cancels reference ( a ) .1.2 . Implements references ( b ) and ( c ) to establish policy and assign responsibility for Do D Manufacturing Technology ( Man Tech ) Program activities .,"Department of Defense. DIRECTIVE. NUMBER 4200.15 September 19 , 2002 Incorporating Change 1 , Effective October 15 , 2018. USD ( R&E )SUBJECT : Manufacturing Technology ( Man Tech ) Program References : ( a ) Do D Instruction 4200.15 , "" Manufacturing Technology Program , "" May 24 , 1985 ( hereby canceled ) ( b )Section 2521 of title 10 , United States Code ( c ) Section 2374 of title 10 , United States Code ( d ) Do D 7000.14 R , "" Department of Defense Financial Management Regulations , "" June 2000 ( e ) through ( g ) , see enclosure 1. 1 . REISSUANCE AND PURPOSE This Directive : 1.1 . Cancels reference ( a ) .1.2 . Implements references ( b ) and ( c ) to establish policy and assign responsibility for Do D Manufacturing Technology ( Man Tech ) Program activities .. 2 . APPLICABILITY This Directive applies to the Office of the Secretary of Defense , the Military Departments , the Chairman of the Joint Chiefs of Staff , the Combatant Commands , the Office of Inspector General of the Department of Defense , the Defense Agencies , the Do D Field Activities , and all other organizational entities within the Department of Defense ( hereafter referred to collectively as the "" Do D Components "" ) .. . DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018 2 3 .POLICY It is Do D policy to rely on private sector investment and the "" free enterprise "" system to provide the manufacturing technology necessary to produce Do D materiel .There are cases , however , when qualified segments of industry cannot or will not commit private funds to establish manufacturing technology and make it available on a timely basis in support of Do D requirements .Accordingly , Man Tech investments shall be directed at improving the quality , productivity , technology , and practices of businesses and workers providing goods and services to the Department of Defense .In addition , investments in Man Tech shall : 3.1 . Aid in the economical and timely acquisition and sustainment of weapon systems and components .3.2 . Ensure that advanced manufacturing processes , techniques , and equipment are available for reducing Do D materiel acquisition , maintenance , and repair costs .3.3 . Advance the maturity of manufacturing processes to bridge the gap from research and development advances to full scale production .3.4 . Promote capital investment and industrial innovation in new plants and equipment by reducing the cost and risk of advancing and applying new and improved manufacturing technology .3.5 . Ensure that manufacturing technologies used to produce Do D materiel are consistent with safety and environmental considerations and energy conservation objectives .3.6 . Provide for the dissemination of Program results throughout the industrial base .3.7 . Sustain and enhance the skills and capabilities of the manufacturing work force , and promote high levels of worker education and training .3.8 . Meet other national defense needs within the guidance contained at enclosure 2 .. 4 . RESPONSIBILITIES 4.1 .The Director , Defense Research and Engineering , under the authority , direction , and control of the Under Secretary of Defense for Acquisition , Technology , and Logistics , shall : 4.1.1 . Provide centralized guidance and direction for the Man Tech Program within the Department of Defense and ensure that it is executed in accordance with this Directive and references ( b ) through ( g ) ;. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018 3 4.1.2 . Develop and maintain a joint planning process , and use that process in preparing centralized program guidance .4.1.3 . Prepare an annual 5 year plan as defined by reference ( b ) .4.1.4 . Ensure coordination between the Man Tech Program and industrial preparedness and similar manufacturing programs of the Department of Defense , other Departments and Agencies , and the private sector .4.2 .The Heads of the Do D Components shall : 4.2.1 . Organize and execute a Man Tech Program in accordance with the provisions of this Directive and supplemental guidance published by the Director , Defense Research and Engineering ; and 4.2.2 . Provide an adequately staffed Man Tech Program management structure responsible for promoting and achieving Man Tech Program objectives .4.2.3 . Ensure coordination between Man Tech projects and industrial preparedness programs , and similar manufacturing projects of the Department of Defense , other Departments and Agencies , and the private sector .. 5 . INFORMATION REQUIREMENTS 5.1 .The Do D Components shall provide budget ( detailed and summary ) information to the OSD in accordance with reference ( c ) .5.2 .The Do D Components shall prepare a technical report describing deliverables received and activity conducted for each Man Tech project for which funds have been expended .This report shall be submitted to the Defense Technical Information Center .5.3 . Each Do D Component shall submit Man Tech Program information as needed to develop the annual 5 year plan and to support other information requirements needed to satisfy reference ( b ) .. 6 . SUMMARY OF CHANGE 1 .This change reassigns the office of primary responsibility for this directive to the Under Secretary of Defense for Research and Engineering in accordance with the July 13 , 2018 Deputy Secretary of Defense Memorandum ( reference ( h ) ) .. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018 4 7 .EFFECTIVE DATE This Directive is effective immediately .. Enclosures - 2 E1 .References , continued E2 .Guidance for the Man Tech Program. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018. ENCLOSURE 1 5 E1 .ENCLOSURE 1 REFERENCES , continued. ( e ) Do D Directive 5000.1 , "" The Defense Acquisition System , "" October 23 , 2000 ( f ) Do D Instruction 5000.2 , "" Operation of the Defense Acquisition System , "" April 5 , 2002 ( g ) Do D 5000.2 R , "" Mandatory Procedures for Major Defense Acquisition Programs ( MDAPs ) and Major Automated Information System ( MAIS ) Acquisition Programs , "" April 5 , 2002 ( h ) Deputy Secretary of Defense Memorandum , “ Establishment of the Office of the Under Secretary of Defense for Research and Engineering and the Office of the Under Secretary of Defense for Acquisition and Sustainment , ” July 13 , 2018. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018. ENCLOSURE 2 6 E2 .ENCLOSURE 2 GUIDANCE FOR THE MANTECH PROGRAM. E2.1 . INVESTMENTS Man Tech Program investments shall be directed toward areas of greatest need and potential benefit .Individual Man Tech Program investments shall be selected by addressing the following : E2.1.1 . Projected requirements emerging from science and technology programs anticipated entering the systems acquisition process .E2.1.2 . Current industrial improvements in production , maintenance , repair costs , and industrial base responsiveness , including enhancement of in house facilities , e.g . , depots and shipyards .E2.1.3 .The potential to reduce costs , improve performance and responsiveness by advancing manufacturing technology .Maximum potential benefits from each Man Tech Program investment shall be sought by ensuring that : E2.1.3.1 . There is a well defined Do D requirement for the technology .E2.1.3.2 .The technology has been demonstrated in the laboratory environment as being feasible and can be delivered in time to meet the requirement .E2.1.3.3 . Anticipated investment results are applicable to more than one weapon system , component , or end item .E2.1.3.4 . There is a specific plan to implement , transition , and insert the results of the investment .E2.1.3.5 .The potential for multi Do D Component sponsored investments has been investigated .E2.1.3.6 .The proposed investment is not unnecessarily duplicative of other activities , both within and outside the Man Tech Program .E2.1.3.7 . An assessment is made to determine if manufacturers of manufacturing equipment should be involved in projects .E2.1.3.8 . Competitive procedures shall be used in accordance with reference ( d ) for awarding all grants and entering into all contracts , cooperative agreements , and other transactions under the program .One of the evaluation factors shall be that the transaction. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018. ENCLOSURE 2 7 provide for the proposed recipient to share in the cost of the project .For a project that the Government receives an offer from one offeror , the contracting officer shall negotiate a sharing ratio that represents the best value to the Government .. E2.2 . RESTRICTIONS Man Tech Program funds may not be used for investments more appropriately funded by other means , such as : E2.2.1 . Routine application of existing technology for the production of specific equipment , manufacturing systems , or parts .E2.2.2 . Investments specifically intended to change an end item 's design .E2.2.3 . Purchase of off the shelf capital equipment , unless it constitutes a minor portion of the investment and is required to establish the first case application of the Man Tech Program deliverable .E2.2.4 . Purchase of capital facilities .E2.2.5 . Implementation of manufacturing technology beyond the first case application .E2.2.6 .A technology application unique to a single weapon system .. E2.3 . REQUIREMENTS The Do D Components shall clearly define project goals , objectives , milestones , and implementation plans for each project prior to project execution , and monitor the progress during project execution .Expected users of the technology or process shall participate in the project monitoring .Man Tech Program effectiveness shall be evaluated by identifying and quantifying benefits resulting from the implementation of Man Tech Program deliverables .. Department of Defense. DIRECTIVE. NUMBER 4200.15 September 19 , 2002 Incorporating Change 1 , Effective October 15 , 2018. USD ( R&E )SUBJECT : Manufacturing Technology ( Man Tech ) Program References :",0.833333333
11. SECTION 3 : DOD LAW OF WAR WORKING GROUP,"11. SECTION 3 : DOD LAW OF WAR WORKING GROUP. In addition to representatives of the GC Do D , the Do D Law of War Working Group will consist of representatives , at the election by each , of the :. Counsel for the Commandant of the Marine Corps .",0.5
"This change reassigns the office of primary responsibility for this Directive to the Under Secretary of Defense for Acquisition and Sustainment in accordance with the July 13 , 2018 Deputy Secretary of Defense Memorandum ( reference ( i ) ) .. . DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 4","Department of Defense. DIRECTIVE NUMBER 4400.01E October 12 , 2001 Certified Current as of September 14 , 2007 Incorporating Change 1 , August 31 , 2018. USD ( A&S ). SUBJECT : Defense Production Act Programs. References : ( a ) Do D Directive 4400.1 , "" Defense Production Act Programs , "" March 18 , 1996 ( hereby canceled ) ( b )Appendix 2061 et seq . of title 50 Appendix , United States Code ( c ) Appendix 468 of title 50 Appendix , United States Code ( d ) Section 2538 of title 10 , United States Code ( e ) through ( j ) , see enclosure 1. 1 . REISSUANCE AND PURPOSE. This Directive :. 1.1 . Reissues reference ( a ) to delegate authority and to update policy and responsibilities regarding use of the authorities of references ( b ) , ( c ) , ( d ) , and ( e ) .. 1.2 . Continues to authorize Do D 4400.1 M , "" Department of Defense Priorities and Allocations Manual , "" and other Do D Manuals to implement this Directive .. 1.3 . Designates the Secretary of the Air Force as the Do D Executive Agent for the Defense Production Act Title III Program ( authorized by reference ( b ) ) .. 2 . APPLICABILITY. This Directive applies to the Office of the Secretary of Defense , the Military Departments , the Chairman of the Joint Chiefs of Staff , the Combatant Commands , the Office of the Inspector General of the Department of Defense , the Defense Agencies , the Do D Field Activities , and all other organizational entities in the Department of Defense ( hereafter referred to collectively as "" the Do D Components "" ) .. DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 2. 3 . POLICY. It is Do D policy that the Do D Components shall :. 3.1 . Ensure the availability of materials and facilities necessary to keep priority defense programs on schedule .. 3.2 . Assist suppliers in accelerating production of materials and facilities for appropriate defense programs in the event of a national emergency .. 3.3 . Ensure the adequacy of production capacity and supply by anticipating and addressing , as appropriate , the Department of Defense 's needs to create , expand , or maintain domestic industry productivity capacity .. 4 . RESPONSIBILITIES. 4.1 .The Under Secretary of Defense for Acquisition , Technology , and Logistics shall :. 4.1.1 . Have authority as delegated in enclosure 2 .. 4.1.2 . Issue Do D Instructions , Do D Publications , and one time directive type memoranda , consistent with Do DI 5025.01 ( reference ( f ) ) as necessary , to implement this Directive .. 4.1.3 . Nominate to the Secretary of Defense for approval , Do D programs of the highest national urgency for a "" DX "" priority rating .. 4.1.4 . Approve other programs ( Do D , other Federal Agency , friendly foreign government ) for use of the "" DO "" priority rating under the DPAS ( reference ( g ) ) , as required .. 4.1.5 . Develop , maintain , and issue the official DX rated programs that are approved by the Secretary of Defense .. 4.1.6 . Delegate , as appropriate and in writing , to the Heads of the Do D Components and associated other Federal Agencies , authority to use the DPAS .. 4.1.7 . Review requests for special priorities assistance and , when necessary , endorse such requests and forward them to the Department of Commerce for action .. 4.1.8 . Take appropriate actions to resolve priorities and allocations conflicts involving other Federal Agencies .If they cannot be resolved in a timely manner , refer. DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 3. them to the Assistant to the President for National Security Affairs for the final determination , as provided in reference ( h ) .. 4.1.9 . Determine whether projects proposed to receive support under Title III of the Defense Production Act ( reference ( b ) ) are eligible for such support .For eligible projects , the Under Secretary of Defense for Acquisition , Technology , and Logistics shall :. 4.1.9.1 . Select those projects that will receive support .. 4.1.9.2 . Act to have them included in the President 's Budget , or in an amendment to the Budget .. 4.1.10 . Fulfill the following responsibilities associated with Title III of the Defense Production Act ( reference ( b ) ) .. 4.1.10.1 . Establish and maintain the Defense Production Act Fund as provided in section 304 of reference ( b ) .. 4.1.10.2 . Request , defend , and manage the resources required to execute the Defense Production Act Title III Program ( the "" Program "" ) .. 4.1.10.3 . Monitor the Program and provide guidance to the program office established by the Do D Executive Agent .. 4.2 .The Secretaries of the Military Departments and the Directors of Defense Agencies shall take those steps necessary to implement the DPAS ( reference ( g ) ) .. 4.3 .The Secretary of the Air Force , as the Do D Executive Agent for the Defense Production Act Title III Program ( authorized by reference ( b ) ) , under the direction of the Under Secretary of Defense for Acquisition , Technology , and Logistics ( USD ( AT&L ) ) , shall establish and support an office ( i.e . , a "" Title III Program Office "" ) to execute the Program .. 5 . SUMMARY OF CHANGE 1 .This change reassigns the office of primary responsibility for this Directive to the Under Secretary of Defense for Acquisition and Sustainment in accordance with the July 13 , 2018 Deputy Secretary of Defense Memorandum ( reference ( i ) ) .. . DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 4. 5 . EFFECTIVE DATE. This Directive is effective immediately .. Enclosures - 2 E1 .References , continued E2 .Delegation of Authority. DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 5 ENCLOSURE 1. E1 .ENCLOSURE 1. REFERENCES , continued. ( e ) Section 82 of title 50 , United States Code ( f ) Do D Instruction 5025.01 , "" Do D Directives Program , "" October 28 , 2007 ( g ) Title 15 , Code of Federal Regulations , Part 700 , "" The Defense Priorities and Allocations System ( DPAS ) "" and DPAS Delegation 1 , current edition ( h ) Executive Order 12919 , "" National Defense Industrial Resources Preparedness , "" June 3 , 1994 ( i ) Deputy Secretary of Defense Memorandum , “ Establishment of the Office of the Under Secretary of Defense for Research and Engineering and the Office of the Under Secretary of Defense for Acquisition and Sustainment , ” July 13 , 2018 ( j ) Executive Order 12742 , "" National Security Industrial Responsiveness , "" January 8 , 1991. . DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 6 ENCLOSURE 2 E2 .ENCLOSURE 2. DELEGATIONS OF AUTHORITY. E2.1.1 .The authorities of Title I ( Priorities and Allocations ) of 50 U.S.C . App . 2061 et seq . ( reference ( b ) ) as delegated to the Secretary of Defense ( see E.O . 12919 , and Title 15 CFR 700 ( references ( g ) and ( h ) ) ) are hereby delegated to the Under Secretary of Defense for Acquisition , Technology , and Logistics ( USD ( AT&L ) ) and to the Secretaries of the Military Departments and the Directors of Defense Agencies , subject to the authority , direction , and control of the USD ( AT&L ) .This delegation includes :. E2.1.1.1 . Authority to apply , or redelegate the authority to apply , DO ( critical to national defense ) and DX ( highest national urgency ) priority ratings to contracts or orders for Do D and other programs approved for priorities and allocations support .. E2.1.1.2 . Authority to apply , or redelegate the authority to apply , DO and DX ratings to orders for delivery of production or construction equipment required to support Do D and other programs approved for priorities and allocations support .. E2.1.2 .The authorities of the Secretary of Defense , as delegated in E.O . 12742 ( reference ( j ) ) , are hereby delegated to the USD ( AT&L ) .. E2.1.3 .The authorities of Title III of the Defense Production Act ( reference ( b ) ) , as delegated to the Secretary of Defense in E.O . 12919 ( reference ( h ) ) , are hereby delegated to the USD ( AT&L ) .. Department of Defense. DIRECTIVE NUMBER 4400.01E October 12 , 2001 Certified Current as of September 14 , 2007 Incorporating Change 1 , August 31 , 2018. USD ( A&S ). SUBJECT : Defense Production Act Programs. References :",0.714285714
"This instruction , in accordance with the authority in Do D Directive ( Do DD ) 5143.01 ( Reference ( a ) ) :. Incorporates and cancels Do DI 3305.07 ( Reference ( c ) ) .","Under the authority , direction and control of the USD ( P&R ) and in addition to the responsibilities in section 6 of this enclosure , the ASD ( RA ) Assistant Secretary of Defense for Manpower and Reserve Affairs reviews , evaluates , and maintains oversight of the Services ’ RCs supported by the JRIP to ensure policies , plans , programs , and actions support Total Force objectives .",0.625
"The reporting requirements in this Instruction are assigned the following Report Control Symbols ( RCS ) in accordance with Do D 8910.1 M ( Reference ( d ) ) .The approvals to collect information are assigned RCS : DD RA ( M ) 1147 , DDRA ( D ) 1148 , DD RA ( M ) 2171 , DD RA ( D ) 2170 , DD RA ( D ) 2302 , DD RA ( D ) 2420 , and DDRA ( AR ) 2421 .",", DEPARTMENT OF DEFENSE .The USD ( C ) /CFO shall ensure that National Guard and Reserve personnel information requirements for program budget and accounting purposes are identified to the ASD ( RA ) in a timely manner .",0.666666667
The change to this issuance updates references and removes expiration language in accordance with current Chief Management Officer of the Department of Defense direction .,See Enclosure 2 .,0.428571429
"6.1 .In the performance of assigned responsibilities and functions , the Director , DLA Document Services will :. 6.1.1 . Maintain liaison with the Do D Components , other Government Agencies , and private sector organizations for the exchange of information concerning assigned programs , activities , and responsibilities .. 6.1.2 .Use existing systems , facilities , and services of the Department of Defense and other Federal Agencies , when practicable , to avoid duplication and to achieve maximum efficiency and economy .. 6.2 .The Heads of the Do D Components will coordinate with the Director , DLA Document Services on all matters related to the responsibilities and functions assigned in this Instruction .","This directive reissues Do D Directive ( Do DD ) 1401.03 ( Reference ( a ) ) to establish policy and assign responsibilities for NAFI employee whistleblower protection in accordance with section 1587 of Title 10 , United States Code ( U.S.C . ) ( Reference ( b ) ) .",0.166666667
